department_id,department_name,date_key,fiscal_year,fiscal_period,budget_category,monthly_budget,actual_spend,committed_amount,funding_source,last_updated_date,budget_variance,budget_utilization_pct,budget_variance_pct,is_over_budget
5,College of Liberal Arts,20240501,2024,11,Instructional Supplies,159804.0,149506.54,14179.09,Academic Operating Fund,2025-06-30,10297.46,93.56,6.44,False
5,College of Liberal Arts,20240601,2024,12,Instructional Supplies,172233.2,167348.0,14933.33,Academic Operating Fund,2025-06-30,4885.2,97.16,2.84,False
5,College of Liberal Arts,20230701,2024,1,Travel,98545.8,89703.89,6467.72,Academic Operating Fund,2025-06-30,8841.91,91.03,8.97,False
5,College of Liberal Arts,20230801,2024,2,Travel,103872.6,100636.58,3834.3,Academic Operating Fund,2025-06-30,3236.02,96.88,3.12,False
5,College of Liberal Arts,20230901,2024,3,Travel,106536.0,101298.21,8886.54,Academic Operating Fund,2025-06-30,5237.79,95.08,4.92,False
5,College of Liberal Arts,20231001,2024,4,Travel,107867.7,94175.19,8751.83,Academic Operating Fund,2025-06-30,13692.51,87.31,12.69,False
5,College of Liberal Arts,20231101,2024,5,Travel,110531.1,101795.65,4989.46,Academic Operating Fund,2025-06-30,8735.45,92.1,7.9,False
5,College of Liberal Arts,20231201,2024,6,Travel,115857.9,104846.55,7313.14,Academic Operating Fund,2025-06-30,11011.35,90.5,9.5,False
5,College of Liberal Arts,20240101,2024,7,Travel,105204.3,97250.29,2885.66,Academic Operating Fund,2025-06-30,7954.01,92.44,7.56,False
5,College of Liberal Arts,20240201,2024,8,Travel,107867.7,101448.53,9667.43,Academic Operating Fund,2025-06-30,6419.17,94.05,5.95,False
5,College of Liberal Arts,20240301,2024,9,Travel,111862.8,105444.67,7954.65,Academic Operating Fund,2025-06-30,6418.13,94.26,5.74,False
5,College of Liberal Arts,20240401,2024,10,Travel,114526.2,104412.61,9069.66,Academic Operating Fund,2025-06-30,10113.59,91.17,8.83,False
5,College of Liberal Arts,20240501,2024,11,Travel,119853.0,112460.81,9457.14,Academic Operating Fund,2025-06-30,7392.19,93.83,6.17,False
5,College of Liberal Arts,20240601,2024,12,Travel,129174.9,118349.51,6270.52,Academic Operating Fund,2025-06-30,10825.39,91.62,8.38,False
5,College of Liberal Arts,20230701,2024,1,Student Support,82121.5,74841.76,2704.15,Academic Operating Fund,2025-06-30,7279.74,91.14,8.86,False
5,College of Liberal Arts,20230801,2024,2,Student Support,86560.5,79154.14,3828.49,Academic Operating Fund,2025-06-30,7406.36,91.44,8.56,False
5,College of Liberal Arts,20230901,2024,3,Student Support,88780.0,78148.95,2668.96,Academic Operating Fund,2025-06-30,10631.05,88.03,11.97,False
5,College of Liberal Arts,20231001,2024,4,Student Support,89889.75,82309.38,4868.68,Academic Operating Fund,2025-06-30,7580.37,91.57,8.43,False
5,College of Liberal Arts,20231101,2024,5,Student Support,92109.25,85225.07,5362.5,Academic Operating Fund,2025-06-30,6884.18,92.53,7.47,False
5,College of Liberal Arts,20231201,2024,6,Student Support,96548.25,89638.71,3829.95,Academic Operating Fund,2025-06-30,6909.54,92.84,7.16,False
5,College of Liberal Arts,20240101,2024,7,Student Support,87670.25,78037.11,2897.38,Academic Operating Fund,2025-06-30,9633.14,89.01,10.99,False
5,College of Liberal Arts,20240201,2024,8,Student Support,89889.75,84830.16,5922.55,Academic Operating Fund,2025-06-30,5059.59,94.37,5.63,False
5,College of Liberal Arts,20240301,2024,9,Student Support,93219.0,89778.07,2818.3,Academic Operating Fund,2025-06-30,3440.93,96.31,3.69,False
5,College of Liberal Arts,20240401,2024,10,Student Support,95438.5,97378.4,6170.82,Academic Operating Fund,2025-06-30,-1939.9,102.03,-2.03,True
5,College of Liberal Arts,20240501,2024,11,Student Support,99877.5,88081.32,8349.33,Academic Operating Fund,2025-06-30,11796.18,88.19,11.81,False
5,College of Liberal Arts,20240601,2024,12,Student Support,107645.75,99095.69,4766.38,Academic Operating Fund,2025-06-30,8550.06,92.06,7.94,False
5,College of Liberal Arts,20240701,2025,1,Personnel,527620.0,507782.66,45205.26,Academic Operating Fund,2025-06-30,19837.34,96.24,3.76,False
5,College of Liberal Arts,20240801,2025,2,Personnel,556140.0,523968.15,12051.05,Academic Operating Fund,2025-06-30,32171.85,94.22,5.78,False
5,College of Liberal Arts,20240901,2025,3,Personnel,570400.0,509534.06,15502.93,Academic Operating Fund,2025-06-30,60865.94,89.33,10.67,False
5,College of Liberal Arts,20241001,2025,4,Personnel,577530.0,570920.06,14815.0,Academic Operating Fund,2025-06-30,6609.94,98.86,1.14,False
5,College of Liberal Arts,20241101,2025,5,Personnel,591790.0,574722.39,17704.86,Academic Operating Fund,2025-06-30,17067.61,97.12,2.88,False
5,College of Liberal Arts,20241201,2025,6,Personnel,620310.0,573161.01,12817.0,Academic Operating Fund,2025-06-30,47148.99,92.4,7.6,False
5,College of Liberal Arts,20250101,2025,7,Personnel,563270.0,518103.2,29201.36,Academic Operating Fund,2025-06-30,45166.8,91.98,8.02,False
5,College of Liberal Arts,20250201,2025,8,Personnel,577530.0,536014.66,36270.69,Academic Operating Fund,2025-06-30,41515.34,92.81,7.19,False
5,College of Liberal Arts,20250301,2025,9,Personnel,598920.0,597508.29,41270.82,Academic Operating Fund,2025-06-30,1411.71,99.76,0.24,False
5,College of Liberal Arts,20250401,2025,10,Personnel,613180.0,561889.25,26933.56,Academic Operating Fund,2025-06-30,51290.75,91.64,8.36,False
5,College of Liberal Arts,20250501,2025,11,Personnel,641700.0,597110.96,37235.32,Academic Operating Fund,2025-06-30,44589.04,93.05,6.95,False
5,College of Liberal Arts,20250601,2025,12,Personnel,691610.0,702785.31,43093.73,Academic Operating Fund,2025-06-30,-11175.31,101.62,-1.62,True
5,College of Liberal Arts,20240701,2025,1,Instructional Supplies,136160.0,127040.56,6074.91,Academic Operating Fund,2025-06-30,9119.44,93.3,6.7,False
5,College of Liberal Arts,20240801,2025,2,Instructional Supplies,143520.0,139016.1,5107.1,Academic Operating Fund,2025-06-30,4503.9,96.86,3.14,False
5,College of Liberal Arts,20240901,2025,3,Instructional Supplies,147200.0,147515.51,6419.23,Academic Operating Fund,2025-06-30,-315.51,100.21,-0.21,True
5,College of Liberal Arts,20241001,2025,4,Instructional Supplies,149040.0,132506.26,10075.21,Academic Operating Fund,2025-06-30,16533.74,88.91,11.09,False
5,College of Liberal Arts,20241101,2025,5,Instructional Supplies,152720.0,140171.36,9113.17,Academic Operating Fund,2025-06-30,12548.64,91.78,8.22,False
5,College of Liberal Arts,20241201,2025,6,Instructional Supplies,160080.0,153799.88,13880.13,Academic Operating Fund,2025-06-30,6280.12,96.08,3.92,False
5,College of Liberal Arts,20250101,2025,7,Instructional Supplies,145360.0,143788.39,8551.41,Academic Operating Fund,2025-06-30,1571.61,98.92,1.08,False
5,College of Liberal Arts,20250201,2025,8,Instructional Supplies,149040.0,135474.54,11659.24,Academic Operating Fund,2025-06-30,13565.46,90.9,9.1,False
5,College of Liberal Arts,20250301,2025,9,Instructional Supplies,154560.0,149398.42,6446.34,Academic Operating Fund,2025-06-30,5161.58,96.66,3.34,False
5,College of Liberal Arts,20250401,2025,10,Instructional Supplies,158240.0,151668.5,7196.35,Academic Operating Fund,2025-06-30,6571.5,95.85,4.15,False
5,College of Liberal Arts,20250501,2025,11,Instructional Supplies,165600.0,163758.54,7932.76,Academic Operating Fund,2025-06-30,1841.46,98.89,1.11,False
5,College of Liberal Arts,20250601,2025,12,Instructional Supplies,178480.0,163861.95,9972.0,Academic Operating Fund,2025-06-30,14618.05,91.81,8.19,False
5,College of Liberal Arts,20240701,2025,1,Travel,102120.0,94878.29,2511.61,Academic Operating Fund,2025-06-30,7241.71,92.91,7.09,False
5,College of Liberal Arts,20240801,2025,2,Travel,107640.0,99256.68,6866.18,Academic Operating Fund,2025-06-30,8383.32,92.21,7.79,False
5,College of Liberal Arts,20240901,2025,3,Travel,110400.0,108572.92,2636.85,Academic Operating Fund,2025-06-30,1827.08,98.35,1.65,False
5,College of Liberal Arts,20241001,2025,4,Travel,111780.0,107856.17,8205.86,Academic Operating Fund,2025-06-30,3923.83,96.49,3.51,False
5,College of Liberal Arts,20241101,2025,5,Travel,114540.0,108885.65,7785.38,Academic Operating Fund,2025-06-30,5654.35,95.06,4.94,False
5,College of Liberal Arts,20241201,2025,6,Travel,120060.0,110327.51,4323.7,Academic Operating Fund,2025-06-30,9732.49,91.89,8.11,False
5,College of Liberal Arts,20250101,2025,7,Travel,109020.0,97517.2,2228.24,Academic Operating Fund,2025-06-30,11502.8,89.45,10.55,False
5,College of Liberal Arts,20250201,2025,8,Travel,111780.0,105008.77,6690.54,Academic Operating Fund,2025-06-30,6771.23,93.94,6.06,False
5,College of Liberal Arts,20250301,2025,9,Travel,115920.0,114711.31,9418.98,Academic Operating Fund,2025-06-30,1208.69,98.96,1.04,False
5,College of Liberal Arts,20250401,2025,10,Travel,118680.0,119157.86,9432.35,Academic Operating Fund,2025-06-30,-477.86,100.4,-0.4,True
5,College of Liberal Arts,20250501,2025,11,Travel,124200.0,118082.48,3713.83,Academic Operating Fund,2025-06-30,6117.52,95.07,4.93,False
5,College of Liberal Arts,20250601,2025,12,Travel,133860.0,126745.16,5339.97,Academic Operating Fund,2025-06-30,7114.84,94.68,5.32,False
5,College of Liberal Arts,20240701,2025,1,Student Support,85100.0,84180.05,5626.01,Academic Operating Fund,2025-06-30,919.95,98.92,1.08,False
5,College of Liberal Arts,20240801,2025,2,Student Support,89700.0,82957.05,7699.25,Academic Operating Fund,2025-06-30,6742.95,92.48,7.52,False
5,College of Liberal Arts,20240901,2025,3,Student Support,92000.0,88056.69,5857.46,Academic Operating Fund,2025-06-30,3943.31,95.71,4.29,False
5,College of Liberal Arts,20241001,2025,4,Student Support,93150.0,85930.89,8276.25,Academic Operating Fund,2025-06-30,7219.11,92.25,7.75,False
5,College of Liberal Arts,20241101,2025,5,Student Support,95450.0,91856.9,2786.16,Academic Operating Fund,2025-06-30,3593.1,96.24,3.76,False
5,College of Liberal Arts,20241201,2025,6,Student Support,100050.0,89829.29,7743.65,Academic Operating Fund,2025-06-30,10220.71,89.78,10.22,False
5,College of Liberal Arts,20250101,2025,7,Student Support,90850.0,86080.44,6114.65,Academic Operating Fund,2025-06-30,4769.56,94.75,5.25,False
5,College of Liberal Arts,20250201,2025,8,Student Support,93150.0,87073.3,4632.24,Academic Operating Fund,2025-06-30,6076.7,93.48,6.52,False
5,College of Liberal Arts,20250301,2025,9,Student Support,96600.0,95948.14,6971.71,Academic Operating Fund,2025-06-30,651.86,99.33,0.67,False
5,College of Liberal Arts,20250401,2025,10,Student Support,98900.0,90378.53,7385.37,Academic Operating Fund,2025-06-30,8521.47,91.38,8.62,False
5,College of Liberal Arts,20250501,2025,11,Student Support,103500.0,97478.04,7849.4,Academic Operating Fund,2025-06-30,6021.96,94.18,5.82,False
5,College of Liberal Arts,20250601,2025,12,Student Support,111550.0,112730.69,7280.57,Academic Operating Fund,2025-06-30,-1180.69,101.06,-1.06,True
6,College of Engineering,20230701,2024,1,Personnel,584419.44,528633.66,21697.47,Academic Operating Fund,2025-06-30,55785.78,90.45,9.55,False
6,College of Engineering,20230801,2024,2,Personnel,616009.68,617277.78,53399.75,Academic Operating Fund,2025-06-30,-1268.1,100.21,-0.21,True
6,College of Engineering,20230901,2024,3,Personnel,631804.8,615446.79,21324.94,Academic Operating Fund,2025-06-30,16358.01,97.41,2.59,False
6,College of Engineering,20231001,2024,4,Personnel,639702.36,564991.48,20394.36,Academic Operating Fund,2025-06-30,74710.88,88.32,11.68,False
6,College of Engineering,20231101,2024,5,Personnel,655497.48,608047.66,56530.47,Academic Operating Fund,2025-06-30,47449.82,92.76,7.24,False
6,College of Engineering,20231201,2024,6,Personnel,687087.72,645795.21,47096.81,Academic Operating Fund,2025-06-30,41292.51,93.99,6.01,False
6,College of Engineering,20240101,2024,7,Personnel,623907.24,603537.7,42042.65,Academic Operating Fund,2025-06-30,20369.54,96.74,3.26,False
6,College of Engineering,20240201,2024,8,Personnel,639702.36,615455.56,44305.96,Academic Operating Fund,2025-06-30,24246.8,96.21,3.79,False
6,College of Engineering,20240301,2024,9,Personnel,663395.04,621652.51,49366.05,Academic Operating Fund,2025-06-30,41742.53,93.71,6.29,False
6,College of Engineering,20240401,2024,10,Personnel,679190.16,636463.54,39222.79,Academic Operating Fund,2025-06-30,42726.62,93.71,6.29,False
6,College of Engineering,20240501,2024,11,Personnel,710780.4,689003.39,55835.82,Academic Operating Fund,2025-06-30,21777.01,96.94,3.06,False
6,College of Engineering,20240601,2024,12,Personnel,766063.32,716888.92,63593.22,Academic Operating Fund,2025-06-30,49174.4,93.58,6.42,False
6,College of Engineering,20230701,2024,1,Lab Equipment,150817.92,134741.19,12164.43,Academic Operating Fund,2025-06-30,16076.73,89.34,10.66,False
6,College of Engineering,20230801,2024,2,Lab Equipment,158970.24,149743.83,4378.74,Academic Operating Fund,2025-06-30,9226.41,94.2,5.8,False
6,College of Engineering,20230901,2024,3,Lab Equipment,163046.4,155065.72,5752.51,Academic Operating Fund,2025-06-30,7980.68,95.11,4.89,False
6,College of Engineering,20231001,2024,4,Lab Equipment,165084.48,159057.75,11862.26,Academic Operating Fund,2025-06-30,6026.73,96.35,3.65,False
6,College of Engineering,20231101,2024,5,Lab Equipment,169160.64,159153.46,3569.09,Academic Operating Fund,2025-06-30,10007.18,94.08,5.92,False
6,College of Engineering,20231201,2024,6,Lab Equipment,177312.96,159646.81,8100.16,Academic Operating Fund,2025-06-30,17666.15,90.04,9.96,False
6,College of Engineering,20240101,2024,7,Lab Equipment,161008.32,158636.66,3991.73,Academic Operating Fund,2025-06-30,2371.66,98.53,1.47,False
6,College of Engineering,20240201,2024,8,Lab Equipment,165084.48,153027.27,13150.29,Academic Operating Fund,2025-06-30,12057.21,92.7,7.3,False
6,College of Engineering,20240301,2024,9,Lab Equipment,171198.72,157879.93,4572.8,Academic Operating Fund,2025-06-30,13318.79,92.22,7.78,False
6,College of Engineering,20240401,2024,10,Lab Equipment,175274.88,168012.1,6857.02,Academic Operating Fund,2025-06-30,7262.78,95.86,4.14,False
6,College of Engineering,20240501,2024,11,Lab Equipment,183427.2,176413.36,3999.54,Academic Operating Fund,2025-06-30,7013.84,96.18,3.82,False
6,College of Engineering,20240601,2024,12,Lab Equipment,197693.76,194607.53,7652.5,Academic Operating Fund,2025-06-30,3086.23,98.44,1.56,False
6,College of Engineering,20230701,2024,1,Research Support,113113.44,106354.31,4949.84,Academic Operating Fund,2025-06-30,6759.13,94.02,5.98,False
6,College of Engineering,20230801,2024,2,Research Support,119227.68,114649.38,3347.24,Academic Operating Fund,2025-06-30,4578.3,96.16,3.84,False
6,College of Engineering,20230901,2024,3,Research Support,122284.8,109545.83,10316.22,Academic Operating Fund,2025-06-30,12738.97,89.58,10.42,False
6,College of Engineering,20231001,2024,4,Research Support,123813.36,120464.38,6022.79,Academic Operating Fund,2025-06-30,3348.98,97.3,2.7,False
6,College of Engineering,20231101,2024,5,Research Support,126870.48,123928.74,3094.22,Academic Operating Fund,2025-06-30,2941.74,97.68,2.32,False
6,College of Engineering,20231201,2024,6,Research Support,132984.72,118511.24,4529.27,Academic Operating Fund,2025-06-30,14473.48,89.12,10.88,False
6,College of Engineering,20240101,2024,7,Research Support,120756.24,119560.7,8254.02,Academic Operating Fund,2025-06-30,1195.54,99.01,0.99,False
6,College of Engineering,20240201,2024,8,Research Support,123813.36,109863.39,2811.74,Academic Operating Fund,2025-06-30,13949.97,88.73,11.27,False
6,College of Engineering,20240301,2024,9,Research Support,128399.04,121118.35,10364.28,Academic Operating Fund,2025-06-30,7280.69,94.33,5.67,False
6,College of Engineering,20240401,2024,10,Research Support,131456.16,128556.29,6251.72,Academic Operating Fund,2025-06-30,2899.87,97.79,2.21,False
6,College of Engineering,20240501,2024,11,Research Support,137570.4,136903.95,6910.13,Academic Operating Fund,2025-06-30,666.45,99.52,0.48,False
6,College of Engineering,20240601,2024,12,Research Support,148270.32,135032.63,3051.92,Academic Operating Fund,2025-06-30,13237.69,91.07,8.93,False
6,College of Engineering,20230701,2024,1,Travel,94261.2,91437.46,6848.85,Academic Operating Fund,2025-06-30,2823.74,97.0,3.0,False
6,College of Engineering,20230801,2024,2,Travel,99356.4,93680.7,5351.97,Academic Operating Fund,2025-06-30,5675.7,94.29,5.71,False
6,College of Engineering,20230901,2024,3,Travel,101904.0,100072.28,4887.27,Academic Operating Fund,2025-06-30,1831.72,98.2,1.8,False
6,College of Engineering,20231001,2024,4,Travel,103177.8,93697.04,5473.81,Academic Operating Fund,2025-06-30,9480.76,90.81,9.19,False
6,College of Engineering,20231101,2024,5,Travel,105725.4,102078.69,5831.91,Academic Operating Fund,2025-06-30,3646.71,96.55,3.45,False
6,College of Engineering,20231201,2024,6,Travel,110820.6,105110.56,2628.35,Academic Operating Fund,2025-06-30,5710.04,94.85,5.15,False
6,College of Engineering,20240101,2024,7,Travel,100630.2,92061.16,7823.83,Academic Operating Fund,2025-06-30,8569.04,91.48,8.52,False
6,College of Engineering,20240201,2024,8,Travel,103177.8,91165.94,6230.69,Academic Operating Fund,2025-06-30,12011.86,88.36,11.64,False
6,College of Engineering,20240301,2024,9,Travel,106999.2,103523.47,5445.16,Academic Operating Fund,2025-06-30,3475.73,96.75,3.25,False
6,College of Engineering,20240401,2024,10,Travel,109546.8,105564.58,5858.79,Academic Operating Fund,2025-06-30,3982.22,96.36,3.64,False
6,College of Engineering,20240501,2024,11,Travel,114642.0,105982.26,6276.48,Academic Operating Fund,2025-06-30,8659.74,92.45,7.55,False
6,College of Engineering,20240601,2024,12,Travel,123558.6,119366.86,3333.7,Academic Operating Fund,2025-06-30,4191.74,96.61,3.39,False
6,College of Engineering,20240701,2025,1,Personnel,605616.0,599421.7,48037.83,Academic Operating Fund,2025-06-30,6194.3,98.98,1.02,False
6,College of Engineering,20240801,2025,2,Personnel,638352.0,616442.64,30584.3,Academic Operating Fund,2025-06-30,21909.36,96.57,3.43,False
6,College of Engineering,20240901,2025,3,Personnel,654720.0,669345.66,53374.95,Academic Operating Fund,2025-06-30,-14625.66,102.23,-2.23,True
6,College of Engineering,20241001,2025,4,Personnel,662904.0,676590.36,15500.23,Academic Operating Fund,2025-06-30,-13686.36,102.06,-2.06,True
6,College of Engineering,20241101,2025,5,Personnel,679272.0,666567.89,45251.98,Academic Operating Fund,2025-06-30,12704.11,98.13,1.87,False
6,College of Engineering,20241201,2025,6,Personnel,712008.0,641044.76,33003.25,Academic Operating Fund,2025-06-30,70963.24,90.03,9.97,False
6,College of Engineering,20250101,2025,7,Personnel,646536.0,635238.78,29546.55,Academic Operating Fund,2025-06-30,11297.22,98.25,1.75,False
6,College of Engineering,20250201,2025,8,Personnel,662904.0,644221.02,57951.39,Academic Operating Fund,2025-06-30,18682.98,97.18,2.82,False
6,College of Engineering,20250301,2025,9,Personnel,687456.0,624252.98,61478.56,Academic Operating Fund,2025-06-30,63203.02,90.81,9.19,False
6,College of Engineering,20250401,2025,10,Personnel,703824.0,688714.68,29463.91,Academic Operating Fund,2025-06-30,15109.32,97.85,2.15,False
6,College of Engineering,20250501,2025,11,Personnel,736560.0,730833.78,44534.22,Academic Operating Fund,2025-06-30,5726.22,99.22,0.78,False
6,College of Engineering,20250601,2025,12,Personnel,793848.0,745805.76,38775.16,Academic Operating Fund,2025-06-30,48042.24,93.95,6.05,False
6,College of Engineering,20240701,2025,1,Lab Equipment,156288.0,141453.11,4530.37,Academic Operating Fund,2025-06-30,14834.89,90.51,9.49,False
6,College of Engineering,20240801,2025,2,Lab Equipment,164736.0,154277.03,5423.81,Academic Operating Fund,2025-06-30,10458.97,93.65,6.35,False
6,College of Engineering,20240901,2025,3,Lab Equipment,168960.0,164465.94,5021.03,Academic Operating Fund,2025-06-30,4494.06,97.34,2.66,False
6,College of Engineering,20241001,2025,4,Lab Equipment,171072.0,159747.21,3603.19,Academic Operating Fund,2025-06-30,11324.79,93.38,6.62,False
6,College of Engineering,20241101,2025,5,Lab Equipment,175296.0,165549.99,15615.72,Academic Operating Fund,2025-06-30,9746.01,94.44,5.56,False
6,College of Engineering,20241201,2025,6,Lab Equipment,183744.0,179232.94,12840.78,Academic Operating Fund,2025-06-30,4511.06,97.54,2.46,False
6,College of Engineering,20250101,2025,7,Lab Equipment,166848.0,160001.35,14610.2,Academic Operating Fund,2025-06-30,6846.65,95.9,4.1,False
6,College of Engineering,20250201,2025,8,Lab Equipment,171072.0,169127.3,13936.37,Academic Operating Fund,2025-06-30,1944.7,98.86,1.14,False
6,College of Engineering,20250301,2025,9,Lab Equipment,177408.0,176859.46,14774.14,Academic Operating Fund,2025-06-30,548.54,99.69,0.31,False
6,College of Engineering,20250401,2025,10,Lab Equipment,181632.0,189166.33,15857.97,Academic Operating Fund,2025-06-30,-7534.33,104.15,-4.15,True
6,College of Engineering,20250501,2025,11,Lab Equipment,190080.0,183784.89,15969.9,Academic Operating Fund,2025-06-30,6295.11,96.69,3.31,False
6,College of Engineering,20250601,2025,12,Lab Equipment,204864.0,204974.45,13967.78,Academic Operating Fund,2025-06-30,-110.45,100.05,-0.05,True
6,College of Engineering,20240701,2025,1,Research Support,117216.0,111490.25,3315.55,Academic Operating Fund,2025-06-30,5725.75,95.12,4.88,False
6,College of Engineering,20240801,2025,2,Research Support,123552.0,125630.31,6993.42,Academic Operating Fund,2025-06-30,-2078.31,101.68,-1.68,True
6,College of Engineering,20240901,2025,3,Research Support,126720.0,127099.1,3330.79,Academic Operating Fund,2025-06-30,-379.1,100.3,-0.3,True
6,College of Engineering,20241001,2025,4,Research Support,128304.0,129813.85,2910.25,Academic Operating Fund,2025-06-30,-1509.85,101.18,-1.18,True
6,College of Engineering,20241101,2025,5,Research Support,131472.0,125282.65,11533.56,Academic Operating Fund,2025-06-30,6189.35,95.29,4.71,False
6,College of Engineering,20241201,2025,6,Research Support,137808.0,135998.98,11826.2,Academic Operating Fund,2025-06-30,1809.02,98.69,1.31,False
6,College of Engineering,20250101,2025,7,Research Support,125136.0,118646.95,2504.86,Academic Operating Fund,2025-06-30,6489.05,94.81,5.19,False
6,College of Engineering,20250201,2025,8,Research Support,128304.0,122663.92,4506.06,Academic Operating Fund,2025-06-30,5640.08,95.6,4.4,False
6,College of Engineering,20250301,2025,9,Research Support,133056.0,128285.47,4931.07,Academic Operating Fund,2025-06-30,4770.53,96.41,3.59,False
6,College of Engineering,20250401,2025,10,Research Support,136224.0,126063.76,5020.29,Academic Operating Fund,2025-06-30,10160.24,92.54,7.46,False
6,College of Engineering,20250501,2025,11,Research Support,142560.0,139918.38,4604.37,Academic Operating Fund,2025-06-30,2641.62,98.15,1.85,False
6,College of Engineering,20250601,2025,12,Research Support,153648.0,145586.37,9777.16,Academic Operating Fund,2025-06-30,8061.63,94.75,5.25,False
6,College of Engineering,20240701,2025,1,Travel,97680.0,96392.97,4157.43,Academic Operating Fund,2025-06-30,1287.03,98.68,1.32,False
6,College of Engineering,20240801,2025,2,Travel,102960.0,106201.7,5302.54,Academic Operating Fund,2025-06-30,-3241.7,103.15,-3.15,True
6,College of Engineering,20240901,2025,3,Travel,105600.0,99871.49,5967.1,Academic Operating Fund,2025-06-30,5728.51,94.58,5.42,False
6,College of Engineering,20241001,2025,4,Travel,106920.0,98690.59,7374.67,Academic Operating Fund,2025-06-30,8229.41,92.3,7.7,False
6,College of Engineering,20241101,2025,5,Travel,109560.0,105428.97,5067.82,Academic Operating Fund,2025-06-30,4131.03,96.23,3.77,False
6,College of Engineering,20241201,2025,6,Travel,114840.0,108987.65,8868.57,Academic Operating Fund,2025-06-30,5852.35,94.9,5.1,False
6,College of Engineering,20250101,2025,7,Travel,104280.0,99914.33,4690.94,Academic Operating Fund,2025-06-30,4365.67,95.81,4.19,False
6,College of Engineering,20250201,2025,8,Travel,106920.0,103771.54,6934.52,Academic Operating Fund,2025-06-30,3148.46,97.06,2.94,False
6,College of Engineering,20250301,2025,9,Travel,110880.0,104873.67,5064.84,Academic Operating Fund,2025-06-30,6006.33,94.58,5.42,False
6,College of Engineering,20250401,2025,10,Travel,113520.0,116323.92,8819.35,Academic Operating Fund,2025-06-30,-2803.92,102.47,-2.47,True
6,College of Engineering,20250501,2025,11,Travel,118800.0,113547.93,10204.16,Academic Operating Fund,2025-06-30,5252.07,95.58,4.42,False
6,College of Engineering,20250601,2025,12,Travel,128040.0,126395.26,8087.85,Academic Operating Fund,2025-06-30,1644.74,98.72,1.28,False
7,Student Affairs,20230701,2024,1,Personnel,239080.68,231496.13,7509.61,Operating Fund,2025-06-30,7584.55,96.83,3.17,False
7,Student Affairs,20230801,2024,2,Personnel,252003.96,236350.8,15531.47,Operating Fund,2025-06-30,15653.16,93.79,6.21,False
7,Student Affairs,20230901,2024,3,Personnel,258465.6,253505.21,15063.9,Operating Fund,2025-06-30,4960.39,98.08,1.92,False
7,Student Affairs,20231001,2024,4,Personnel,261696.42,242713.38,10131.82,Operating Fund,2025-06-30,18983.04,92.75,7.25,False
7,Student Affairs,20231101,2024,5,Personnel,268158.06,265885.08,15027.83,Operating Fund,2025-06-30,2272.98,99.15,0.85,False
7,Student Affairs,20231201,2024,6,Personnel,281081.34,274470.95,10649.9,Operating Fund,2025-06-30,6610.39,97.65,2.35,False
7,Student Affairs,20240101,2024,7,Personnel,255234.78,251906.05,22828.1,Operating Fund,2025-06-30,3328.73,98.7,1.3,False
7,Student Affairs,20240201,2024,8,Personnel,261696.42,247550.61,17874.04,Operating Fund,2025-06-30,14145.81,94.59,5.41,False
7,Student Affairs,20240301,2024,9,Personnel,271388.88,260026.29,24358.19,Operating Fund,2025-06-30,11362.59,95.81,4.19,False
7,Student Affairs,20240401,2024,10,Personnel,277850.52,261219.4,8611.85,Operating Fund,2025-06-30,16631.12,94.01,5.99,False
7,Student Affairs,20240501,2024,11,Personnel,290773.8,258657.87,24460.18,Operating Fund,2025-06-30,32115.93,88.96,11.04,False
7,Student Affairs,20240601,2024,12,Personnel,313389.54,301651.32,9957.71,Operating Fund,2025-06-30,11738.22,96.25,3.75,False
7,Student Affairs,20230701,2024,1,Student Programming,61698.24,59125.96,2016.01,Operating Fund,2025-06-30,2572.28,95.83,4.17,False
7,Student Affairs,20230801,2024,2,Student Programming,65033.28,62210.53,4875.43,Operating Fund,2025-06-30,2822.75,95.66,4.34,False
7,Student Affairs,20230901,2024,3,Student Programming,66700.8,59504.62,5791.08,Operating Fund,2025-06-30,7196.18,89.21,10.79,False
7,Student Affairs,20231001,2024,4,Student Programming,67534.56,66782.06,3854.62,Operating Fund,2025-06-30,752.5,98.89,1.11,False
7,Student Affairs,20231101,2024,5,Student Programming,69202.08,64756.9,5573.94,Operating Fund,2025-06-30,4445.18,93.58,6.42,False
7,Student Affairs,20231201,2024,6,Student Programming,72537.12,70228.08,1658.81,Operating Fund,2025-06-30,2309.04,96.82,3.18,False
7,Student Affairs,20240101,2024,7,Student Programming,65867.04,63382.81,4040.78,Operating Fund,2025-06-30,2484.23,96.23,3.77,False
7,Student Affairs,20240201,2024,8,Student Programming,67534.56,62454.3,1464.66,Operating Fund,2025-06-30,5080.26,92.48,7.52,False
7,Student Affairs,20240301,2024,9,Student Programming,70035.84,66592.35,4825.05,Operating Fund,2025-06-30,3443.49,95.08,4.92,False
7,Student Affairs,20240401,2024,10,Student Programming,71703.36,71757.03,3217.82,Operating Fund,2025-06-30,-53.67,100.07,-0.07,True
7,Student Affairs,20240501,2024,11,Student Programming,75038.4,71615.32,6242.64,Operating Fund,2025-06-30,3423.08,95.44,4.56,False
7,Student Affairs,20240601,2024,12,Student Programming,80874.72,77830.84,3381.86,Operating Fund,2025-06-30,3043.88,96.24,3.76,False
